Ensembl_gene_identifier	length
ENSG00000266127	1166
ENSG00000266128	292
ENSG00000266129	269
ENSG00000266133	83
ENSG00000266139	74
ENSG00000266140	71
ENSG00000266144	76
ENSG00000266145	324
ENSG00000266146	80
ENSG00000266148	59
ENSG00000266149	616
ENSG00000266150	70
ENSG00000266151	84
ENSG00000266153	547
ENSG00000266155	257
ENSG00000266158	253
ENSG00000266160	295
ENSG00000266162	112
ENSG00000266166	286
ENSG00000266168	66
ENSG00000266171	1714
ENSG00000266173	10860
ENSG00000266174	79
ENSG00000266179	182
ENSG00000266180	67
ENSG00000266181	647
ENSG00000266184	913
ENSG00000266185	298
ENSG00000266187	294
ENSG00000266188	88
ENSG00000266189	85
ENSG00000266190	291
ENSG00000266192	89
ENSG00000266194	75
ENSG00000266195	276
ENSG00000266196	572
ENSG00000266200	1574
ENSG00000266201	235
ENSG00000266202	582
ENSG00000266203	59
ENSG00000266204	60
ENSG00000266206	73
ENSG00000266208	2094
ENSG00000266210	267
ENSG00000266211	77
ENSG00000266213	2727
ENSG00000266215	85
ENSG00000266217	394
ENSG00000266222	333
ENSG00000266226	69
ENSG00000266227	867
ENSG00000266228	83
ENSG00000266232	84
ENSG00000266235	90
ENSG00000266236	769
ENSG00000266237	839
ENSG00000266240	93
ENSG00000266242	1232
ENSG00000266243	58
ENSG00000266245	84
ENSG00000266248	543
ENSG00000266251	223
ENSG00000266255	61
ENSG00000266256	4928
ENSG00000266258	1040
ENSG00000266261	571
ENSG00000266262	73
ENSG00000266265	2942
ENSG00000266268	631
ENSG00000266270	70
ENSG00000266273	399
ENSG00000266274	287
ENSG00000266276	69
ENSG00000266278	2637
ENSG00000266279	548
ENSG00000266282	219
ENSG00000266283	770
ENSG00000266287	82
ENSG00000266288	463
ENSG00000266289	777
ENSG00000266290	6113
ENSG00000266291	94
ENSG00000266296	1477
ENSG00000266297	98
ENSG00000266299	76
ENSG00000266302	8802
ENSG00000266304	384
ENSG00000266305	83
ENSG00000266306	1441
ENSG00000266307	100
ENSG00000266308	263
ENSG00000266311	440
ENSG00000266312	712
ENSG00000266313	454
ENSG00000266315	70
ENSG00000266317	302
ENSG00000266318	69
ENSG00000266320	119
ENSG00000266321	78
ENSG00000266324	76
ENSG00000266325	105
ENSG00000266327	83
ENSG00000266328	88
ENSG00000266329	62
ENSG00000266335	714
ENSG00000266338	5306
ENSG00000266340	668
ENSG00000266341	192
ENSG00000266354	80
ENSG00000266356	154
ENSG00000266357	885
ENSG00000266364	226
ENSG00000266365	843
ENSG00000266368	463
ENSG00000266369	1372
ENSG00000266370	117
ENSG00000266371	2780
ENSG00000266373	586
ENSG00000266378	2140
ENSG00000266379	299
ENSG00000266383	97
ENSG00000266385	552
ENSG00000266389	402
ENSG00000266392	63
ENSG00000266396	84
ENSG00000266397	568
ENSG00000266401	1455
ENSG00000266402	278
ENSG00000266405	1429
ENSG00000266407	85
ENSG00000266412	4079
ENSG00000266415	80
ENSG00000266416	28
ENSG00000266417	86
ENSG00000266420	302
ENSG00000266421	66
ENSG00000266423	73
ENSG00000266426	84
ENSG00000266431	58
ENSG00000266433	4659
ENSG00000266436	66
ENSG00000266437	71
ENSG00000266439	299
ENSG00000266441	491
ENSG00000266445	838
ENSG00000266446	435
ENSG00000266448	292
ENSG00000266449	45
ENSG00000266450	505
ENSG00000266454	84
ENSG00000266456	2106
ENSG00000266458	101
ENSG00000266460	597
ENSG00000266461	84
ENSG00000266463	64
ENSG00000266466	965
ENSG00000266467	300
ENSG00000266469	860
ENSG00000266470	159
ENSG00000266472	1641
ENSG00000266473	689
ENSG00000266477	269
ENSG00000266478	112
ENSG00000266479	244
ENSG00000266489	2119
ENSG00000266490	462
ENSG00000266494	66
ENSG00000266495	389
ENSG00000266497	470
ENSG00000266498	686
ENSG00000266501	419
ENSG00000266502	75
ENSG00000266503	292
ENSG00000266504	470
ENSG00000266505	1780
ENSG00000266507	71
ENSG00000266508	52
ENSG00000266509	107
ENSG00000266513	557
ENSG00000266514	66
ENSG00000266515	71
ENSG00000266517	79
ENSG00000266518	64
ENSG00000266520	580
ENSG00000266521	433
ENSG00000266522	1175
ENSG00000266524	2458
ENSG00000266525	76
ENSG00000266527	2266
ENSG00000266529	1093
ENSG00000266530	81
ENSG00000266531	82
ENSG00000266533	83
ENSG00000266535	557
ENSG00000266537	798
ENSG00000266538	317
ENSG00000266541	534
ENSG00000266545	82
ENSG00000266549	358
ENSG00000266553	248
ENSG00000266554	2842
ENSG00000266555	82
ENSG00000266559	56
ENSG00000266560	1310
ENSG00000266561	177
ENSG00000266563	234
ENSG00000266564	62
ENSG00000266569	278
ENSG00000266570	58
ENSG00000266573	908
ENSG00000266575	232
ENSG00000266578	864
ENSG00000266579	345
ENSG00000266580	76
ENSG00000266581	92
ENSG00000266582	70
ENSG00000266583	86
ENSG00000266586	179
ENSG00000266588	983
ENSG00000266589	77
ENSG00000266593	75
ENSG00000266594	76
ENSG00000266598	537
ENSG00000266599	408
ENSG00000266601	335
ENSG00000266602	826
ENSG00000266604	860
ENSG00000266605	668
ENSG00000266610	264
ENSG00000266611	79
ENSG00000266613	2176
ENSG00000266614	462
ENSG00000266617	69
ENSG00000266618	85
ENSG00000266619	82
ENSG00000266627	262
ENSG00000266634	87
ENSG00000266640	89
ENSG00000266642	1264
ENSG00000266643	60
ENSG00000266644	560
ENSG00000266645	72
ENSG00000266647	216
ENSG00000266648	813
ENSG00000266649	74
ENSG00000266651	304
ENSG00000266654	345
ENSG00000266655	126
ENSG00000266663	83
ENSG00000266664	191
ENSG00000266665	74
ENSG00000266666	90
ENSG00000266667	538
ENSG00000266668	77
ENSG00000266673	203
ENSG00000266676	76
ENSG00000266677	2279
ENSG00000266680	1404
ENSG00000266690	91
ENSG00000266691	1423
ENSG00000266692	55
ENSG00000266693	1048
ENSG00000266696	472
ENSG00000266698	98
ENSG00000266703	84
ENSG00000266704	66
ENSG00000266705	60
ENSG00000266707	546
ENSG00000266708	780
ENSG00000266709	1652
ENSG00000266710	293
ENSG00000266711	547
ENSG00000266712	83
ENSG00000266714	12761
ENSG00000266717	709
ENSG00000266718	4060
ENSG00000266719	72
ENSG00000266720	298
ENSG00000266721	85
ENSG00000266728	730
ENSG00000266729	1149
ENSG00000266733	4442
ENSG00000266736	541
ENSG00000266738	77
ENSG00000266740	67
ENSG00000266743	464
ENSG00000266744	511
ENSG00000266745	77
ENSG00000266746	337
ENSG00000266750	77
ENSG00000266751	96
ENSG00000266754	300
ENSG00000266756	84
ENSG00000266758	87
ENSG00000266760	92
ENSG00000266761	73
ENSG00000266765	419
ENSG00000266767	1737
ENSG00000266770	258
ENSG00000266771	104
ENSG00000266774	748
ENSG00000266775	771
ENSG00000266776	63
ENSG00000266777	2855
ENSG00000266780	74
ENSG00000266782	97
ENSG00000266783	1049
ENSG00000266786	764
ENSG00000266794	298
ENSG00000266801	641
ENSG00000266802	77
ENSG00000266803	689
ENSG00000266805	3485
ENSG00000266806	229
ENSG00000266807	60
ENSG00000266808	70
ENSG00000266809	248
ENSG00000266818	1796
ENSG00000266820	848
ENSG00000266821	2927
ENSG00000266824	465
ENSG00000266826	1486
ENSG00000266827	72
ENSG00000266828	308
ENSG00000266830	1553
ENSG00000266835	1051
ENSG00000266839	280
ENSG00000266840	483
ENSG00000266844	2478
ENSG00000266846	544
ENSG00000266850	1229
ENSG00000266852	70
ENSG00000266853	664
ENSG00000266855	111
ENSG00000266858	862
ENSG00000266863	292
ENSG00000266865	2147
ENSG00000266869	397
ENSG00000266872	656
ENSG00000266875	296
ENSG00000266876	1000
ENSG00000266877	568
ENSG00000266885	3644
ENSG00000266887	59
ENSG00000266890	54
ENSG00000266891	368
ENSG00000266893	1269
ENSG00000266896	1630
ENSG00000266897	391
ENSG00000266899	952
ENSG00000266900	1603
ENSG00000266901	474
ENSG00000266903	1418
ENSG00000266904	4334
ENSG00000266905	352
ENSG00000266906	301
ENSG00000266907	2171
ENSG00000266908	395
ENSG00000266909	553
ENSG00000266910	759
ENSG00000266913	1016
ENSG00000266915	325
ENSG00000266916	1321
ENSG00000266918	2262
ENSG00000266919	94
ENSG00000266920	1099
ENSG00000266921	2909
ENSG00000266922	491
ENSG00000266923	1968
ENSG00000266924	636
ENSG00000266925	1519
ENSG00000266928	575
ENSG00000266929	594
ENSG00000266931	285
ENSG00000266932	988
ENSG00000266933	850
ENSG00000266934	1329
ENSG00000266936	366
ENSG00000266938	598
ENSG00000266941	356
ENSG00000266943	606
ENSG00000266944	362
ENSG00000266946	1337
ENSG00000266947	2814
ENSG00000266950	408
ENSG00000266951	602
ENSG00000266952	3153
ENSG00000266953	974
ENSG00000266954	538
ENSG00000266955	528
ENSG00000266957	200
ENSG00000266958	540
ENSG00000266959	154
ENSG00000266961	310
ENSG00000266962	2313
ENSG00000266963	472
ENSG00000266964	1926
ENSG00000266965	1699
ENSG00000266967	3704
ENSG00000266968	1785
ENSG00000266969	474
ENSG00000266970	1188
ENSG00000266971	937
ENSG00000266973	566
ENSG00000266975	241
ENSG00000266976	4453
ENSG00000266977	458
ENSG00000266978	918
ENSG00000266979	2025
ENSG00000266980	890
ENSG00000266981	559
ENSG00000266983	639
ENSG00000266984	668
ENSG00000266985	1389
ENSG00000266987	360
ENSG00000266988	2607
ENSG00000266989	534
ENSG00000266990	641
ENSG00000266992	1412
ENSG00000266993	1819
ENSG00000266994	556
ENSG00000266995	200
ENSG00000266997	936
ENSG00000266998	3419
ENSG00000267000	487
ENSG00000267001	543
ENSG00000267002	8450
ENSG00000267004	97
ENSG00000267005	448
ENSG00000267006	1176
ENSG00000267007	447
ENSG00000267009	1863
ENSG00000267011	837
ENSG00000267012	536
ENSG00000267013	3170
ENSG00000267014	2019
ENSG00000267015	502
ENSG00000267016	1132
ENSG00000267019	560
ENSG00000267022	3766
ENSG00000267023	3815
ENSG00000267024	442
ENSG00000267026	4778
ENSG00000267027	240
ENSG00000267028	396
ENSG00000267030	540
ENSG00000267032	1053
ENSG00000267033	578
ENSG00000267034	1412
ENSG00000267035	396
ENSG00000267036	871
ENSG00000267038	316
ENSG00000267039	688
ENSG00000267040	2397
ENSG00000267041	7850
ENSG00000267042	542
ENSG00000267044	472
ENSG00000267046	1230
ENSG00000267047	498
ENSG00000267048	559
ENSG00000267049	427
ENSG00000267051	810
ENSG00000267052	1770
ENSG00000267053	2674
ENSG00000267054	375
ENSG00000267055	670
ENSG00000267056	1243
ENSG00000267057	1248
ENSG00000267058	2193
ENSG00000267059	1002
ENSG00000267060	2856
ENSG00000267061	546
ENSG00000267062	296
ENSG00000267063	555
ENSG00000267064	1545
ENSG00000267065	3085
ENSG00000267066	489
ENSG00000267069	733
ENSG00000267070	531
ENSG00000267072	2630
ENSG00000267073	458
ENSG00000267074	849
ENSG00000267075	4582
ENSG00000267076	430
ENSG00000267077	720
ENSG00000267078	1449
ENSG00000267079	379
ENSG00000267080	2460
ENSG00000267081	567
ENSG00000267082	569
ENSG00000267083	1298
ENSG00000267084	189
ENSG00000267085	256
ENSG00000267088	441
ENSG00000267089	442
ENSG00000267090	297
ENSG00000267091	1244
ENSG00000267092	457
ENSG00000267095	542
ENSG00000267096	802
ENSG00000267097	1391
ENSG00000267098	558
ENSG00000267099	616
ENSG00000267100	1983
ENSG00000267101	1317
ENSG00000267102	627
ENSG00000267104	1841
ENSG00000267105	355
ENSG00000267106	4659
ENSG00000267107	3884
ENSG00000267108	168
ENSG00000267109	734
ENSG00000267110	975
ENSG00000267112	567
ENSG00000267113	262
ENSG00000267114	361
ENSG00000267115	560
ENSG00000267116	732
ENSG00000267117	441
ENSG00000267119	315
ENSG00000267120	1925
ENSG00000267121	3719
ENSG00000267122	2738
ENSG00000267123	4576
ENSG00000267124	542
ENSG00000267125	500
ENSG00000267127	3902
ENSG00000267128	2283
ENSG00000267129	76
ENSG00000267130	404
ENSG00000267131	470
ENSG00000267132	561
ENSG00000267133	863
ENSG00000267134	3261
ENSG00000267135	287
ENSG00000267136	4745
ENSG00000267137	552
ENSG00000267138	337
ENSG00000267139	452
ENSG00000267140	455
ENSG00000267141	607
ENSG00000267142	999
ENSG00000267143	296
ENSG00000267144	566
ENSG00000267145	361
ENSG00000267146	581
ENSG00000267147	768
ENSG00000267148	187
ENSG00000267149	1271
ENSG00000267150	1085
ENSG00000267151	506
ENSG00000267152	1360
ENSG00000267153	1255
ENSG00000267154	287
ENSG00000267156	737
ENSG00000267157	581
ENSG00000267159	328
ENSG00000267160	2569
ENSG00000267162	474
ENSG00000267165	553
ENSG00000267166	2430
ENSG00000267168	479
ENSG00000267169	3186
ENSG00000267170	438
ENSG00000267172	2593
ENSG00000267173	561
ENSG00000267174	685
ENSG00000267175	1156
ENSG00000267177	228
ENSG00000267178	325
ENSG00000267179	2219
ENSG00000267180	199
ENSG00000267182	210
ENSG00000267184	181
ENSG00000267185	478
ENSG00000267187	571
ENSG00000267188	574
ENSG00000267189	310
ENSG00000267190	424
ENSG00000267191	517
ENSG00000267192	452
ENSG00000267193	731
ENSG00000267195	110
ENSG00000267196	375
ENSG00000267197	357
ENSG00000267198	2278
ENSG00000267199	5428
ENSG00000267200	101
ENSG00000267201	371
ENSG00000267202	810
ENSG00000267203	229
ENSG00000267204	2908
ENSG00000267205	556
ENSG00000267206	1681
ENSG00000267207	429
ENSG00000267209	405
ENSG00000267211	337
ENSG00000267212	388
ENSG00000267213	972
ENSG00000267214	454
ENSG00000267215	911
ENSG00000267216	4227
ENSG00000267218	939
ENSG00000267219	585
ENSG00000267220	283
ENSG00000267221	3746
ENSG00000267222	684
ENSG00000267223	420
ENSG00000267224	465
ENSG00000267225	565
ENSG00000267226	1209
ENSG00000267227	613
ENSG00000267228	1786
ENSG00000267231	369
ENSG00000267232	581
ENSG00000267233	1016
ENSG00000267234	488
ENSG00000267235	639
ENSG00000267238	556
ENSG00000267239	2086
ENSG00000267240	399
ENSG00000267241	752
ENSG00000267243	1270
ENSG00000267244	2454
ENSG00000267245	364
ENSG00000267246	826
ENSG00000267247	485
ENSG00000267248	1566
ENSG00000267249	720
ENSG00000267250	518
ENSG00000267251	2232
ENSG00000267252	1983
ENSG00000267253	2123
ENSG00000267254	1506
ENSG00000267255	569
ENSG00000267257	2553
ENSG00000267258	472
ENSG00000267259	2692
ENSG00000267260	2050
ENSG00000267261	1199
ENSG00000267262	567
ENSG00000267263	768
ENSG00000267264	523
ENSG00000267265	1374
ENSG00000267269	542
ENSG00000267270	4589
ENSG00000267271	334
ENSG00000267272	6717
ENSG00000267273	656
ENSG00000267274	468
ENSG00000267275	803
ENSG00000267277	682
ENSG00000267278	3775
ENSG00000267279	1199
ENSG00000267280	1206
ENSG00000267281	2690
ENSG00000267282	426
ENSG00000267283	935
ENSG00000267284	1231
ENSG00000267285	574
ENSG00000267286	466
ENSG00000267287	6158
ENSG00000267288	2381
ENSG00000267289	750
ENSG00000267291	516
ENSG00000267292	364
ENSG00000267293	1524
ENSG00000267295	569
ENSG00000267296	2198
ENSG00000267298	559
ENSG00000267299	325
ENSG00000267301	463
ENSG00000267302	2137
ENSG00000267303	1850
ENSG00000267304	482
ENSG00000267305	372
ENSG00000267308	669
ENSG00000267309	1392
ENSG00000267310	1788
ENSG00000267311	1100
ENSG00000267312	1070
ENSG00000267313	5180
ENSG00000267314	580
ENSG00000267315	263
ENSG00000267316	610
ENSG00000267317	911
ENSG00000267318	481
ENSG00000267319	285
ENSG00000267320	1155
ENSG00000267321	1504
ENSG00000267322	2593
ENSG00000267323	783
ENSG00000267324	1240
ENSG00000267325	4134
ENSG00000267327	949
ENSG00000267328	660
ENSG00000267332	323
ENSG00000267333	1618
ENSG00000267334	1028
ENSG00000267335	786
ENSG00000267336	1063
ENSG00000267337	2267
ENSG00000267338	546
ENSG00000267339	4183
ENSG00000267340	198
ENSG00000267341	324
ENSG00000267342	1419
ENSG00000267343	1592
ENSG00000267344	457
ENSG00000267345	572
ENSG00000267346	462
ENSG00000267348	1002
ENSG00000267349	451
ENSG00000267352	930
ENSG00000267353	2197
ENSG00000267354	726
ENSG00000267355	593
ENSG00000267356	517
ENSG00000267359	457
ENSG00000267360	1654
ENSG00000267361	1211
ENSG00000267363	249
ENSG00000267364	714
ENSG00000267365	2442
ENSG00000267366	487
ENSG00000267368	1342
ENSG00000267369	958
ENSG00000267370	712
ENSG00000267371	482
ENSG00000267372	1238
ENSG00000267373	367
ENSG00000267374	2782
ENSG00000267375	242
ENSG00000267376	153
ENSG00000267378	561
ENSG00000267379	252
ENSG00000267382	1692
ENSG00000267383	3684
ENSG00000267384	177
ENSG00000267385	1803
ENSG00000267387	1346
ENSG00000267388	600
ENSG00000267389	1568
ENSG00000267390	785
ENSG00000267391	4521
ENSG00000267392	1339
ENSG00000267393	480
ENSG00000267394	528
ENSG00000267395	1027
ENSG00000267396	768
ENSG00000267397	1609
ENSG00000267398	326
ENSG00000267399	552
ENSG00000267400	287
ENSG00000267401	419
ENSG00000267402	445
ENSG00000267404	1026
ENSG00000267405	587
ENSG00000267406	164
ENSG00000267407	560
ENSG00000267408	486
ENSG00000267409	585
ENSG00000267412	1708
ENSG00000267413	1115
ENSG00000267414	2065
ENSG00000267415	187
ENSG00000267416	699
ENSG00000267417	523
ENSG00000267418	334
ENSG00000267419	2355
ENSG00000267420	521
ENSG00000267421	1105
ENSG00000267422	1432
ENSG00000267423	579
ENSG00000267424	739
ENSG00000267425	504
ENSG00000267426	5062
ENSG00000267428	307
ENSG00000267429	1103
ENSG00000267430	1153
ENSG00000267432	5498
ENSG00000267433	174
ENSG00000267436	565
ENSG00000267437	319
ENSG00000267439	2040
ENSG00000267440	549
ENSG00000267441	589
ENSG00000267443	529
ENSG00000267444	811
ENSG00000267446	386
ENSG00000267448	460
ENSG00000267449	247
ENSG00000267450	761
ENSG00000267452	5760
ENSG00000267453	774
ENSG00000267454	2037
ENSG00000267455	568
ENSG00000267456	385
ENSG00000267457	544
ENSG00000267458	270
ENSG00000267459	756
ENSG00000267461	384
ENSG00000267462	1762
ENSG00000267463	504
ENSG00000267465	1778
ENSG00000267466	1767
ENSG00000267467	741
ENSG00000267469	564
ENSG00000267470	4560
ENSG00000267471	349
ENSG00000267472	676
ENSG00000267474	889
ENSG00000267475	568
ENSG00000267476	670
ENSG00000267477	727
ENSG00000267478	1468
ENSG00000267480	527
ENSG00000267481	921
ENSG00000267482	94
ENSG00000267484	511
ENSG00000267486	418
ENSG00000267487	259
ENSG00000267489	3829
ENSG00000267490	983
ENSG00000267491	945
ENSG00000267492	166
ENSG00000267493	994
ENSG00000267496	792
ENSG00000267497	1959
ENSG00000267498	817
ENSG00000267500	1407
ENSG00000267501	740
ENSG00000267503	665
ENSG00000267504	1101
ENSG00000267505	562
ENSG00000267506	5079
ENSG00000267507	488
ENSG00000267508	6866
ENSG00000267509	576
ENSG00000267510	405
ENSG00000267511	646
ENSG00000267512	458
ENSG00000267513	304
ENSG00000267515	596
ENSG00000267517	396
ENSG00000267518	321
ENSG00000267519	19049
ENSG00000267520	5702
ENSG00000267521	722
ENSG00000267522	1661
ENSG00000267523	561
ENSG00000267524	832
ENSG00000267526	1447
ENSG00000267528	537
ENSG00000267529	1698
ENSG00000267530	870
ENSG00000267532	3842
ENSG00000267533	1148
ENSG00000267534	3643
ENSG00000267535	1047
ENSG00000267537	185
ENSG00000267541	225
ENSG00000267543	570
ENSG00000267544	412
ENSG00000267545	550
ENSG00000267546	1494
ENSG00000267547	537
ENSG00000267549	2537
ENSG00000267550	346
ENSG00000267551	2319
ENSG00000267552	785
ENSG00000267554	560
ENSG00000267555	435
ENSG00000267557	573
ENSG00000267558	141
ENSG00000267559	2208
ENSG00000267560	637
ENSG00000267561	2013
ENSG00000267563	523
ENSG00000267564	279
ENSG00000267565	403
ENSG00000267567	516
ENSG00000267568	969
ENSG00000267570	838
ENSG00000267571	589
ENSG00000267573	1458
ENSG00000267574	250
ENSG00000267575	5141
ENSG00000267576	906
ENSG00000267577	1643
ENSG00000267579	335
ENSG00000267580	659
ENSG00000267581	609
ENSG00000267582	360
ENSG00000267583	916
ENSG00000267585	537
ENSG00000267586	9813
ENSG00000267587	621
ENSG00000267589	418
ENSG00000267590	252
ENSG00000267591	421
ENSG00000267592	225
ENSG00000267593	478
ENSG00000267594	1580
ENSG00000267595	80
ENSG00000267597	742
ENSG00000267598	946
ENSG00000267599	293
ENSG00000267601	367
ENSG00000267603	1163
ENSG00000267604	494
ENSG00000267605	2781
ENSG00000267606	1040
ENSG00000267607	3219
ENSG00000267609	1762
ENSG00000267610	1583
ENSG00000267611	187
ENSG00000267612	600
ENSG00000267614	241
ENSG00000267615	230
ENSG00000267617	437
ENSG00000267618	2002
ENSG00000267620	1618
ENSG00000267623	1569
ENSG00000267624	291
ENSG00000267625	185
ENSG00000267626	568
ENSG00000267627	731
ENSG00000267628	728
ENSG00000267629	5409
ENSG00000267630	625
ENSG00000267631	829
ENSG00000267632	1736
ENSG00000267633	1081
ENSG00000267634	738
ENSG00000267636	446
ENSG00000267637	223
ENSG00000267638	359
ENSG00000267640	6985
ENSG00000267641	534
ENSG00000267642	2492
ENSG00000267643	422
ENSG00000267644	721
ENSG00000267645	1598
ENSG00000267646	2515
ENSG00000267647	330
ENSG00000267648	871
ENSG00000267649	1577
ENSG00000267650	1167
ENSG00000267651	2124
ENSG00000267652	234
ENSG00000267653	584
ENSG00000267655	714
ENSG00000267656	710
ENSG00000267658	425
ENSG00000267659	3686
ENSG00000267661	329
ENSG00000267662	560
ENSG00000267663	467
ENSG00000267664	509
ENSG00000267665	4613
ENSG00000267666	3319
ENSG00000267667	286
ENSG00000267669	1114
ENSG00000267670	518
ENSG00000267672	1224
ENSG00000267673	1371
ENSG00000267674	340
ENSG00000267675	646
ENSG00000267676	1145
ENSG00000267677	417
ENSG00000267678	152
ENSG00000267679	1047
ENSG00000267680	7104
ENSG00000267681	300
ENSG00000267682	375
ENSG00000267683	487
ENSG00000267685	560
ENSG00000267686	571
ENSG00000267687	541
ENSG00000267688	472
ENSG00000267689	195
ENSG00000267690	2190
ENSG00000267691	1469
ENSG00000267692	127
ENSG00000267693	259
ENSG00000267694	498
ENSG00000267695	438
ENSG00000267696	595
ENSG00000267697	177
ENSG00000267698	643
ENSG00000267699	1305
ENSG00000267702	4215
ENSG00000267703	401
ENSG00000267704	1563
ENSG00000267705	625
ENSG00000267706	3058
ENSG00000267707	701
ENSG00000267708	579
ENSG00000267709	1188
ENSG00000267710	2326
ENSG00000267711	394
